id,year,month,day,session,speaker,title,hyperlink
182,1973,April,Sunday,M,Marion G. Romney,Man—A Child of God,https://www.churchofjesuschrist.org/study/general-conference/1973/04/man-a-child-of-god
183,1973,April,General,P,Harold B. Lee,Follow the Leadership of the Church,https://www.churchofjesuschrist.org/study/general-conference/1973/04/follow-the-leadership-of-the-church
184,1973,April,General,P,N. Eldon Tanner,Priesthood Responsibilities,https://www.churchofjesuschrist.org/study/general-conference/1973/04/priesthood-responsibilities
185,1973,April,General,P,Marion G. Romney,Magnifying One’s Calling in the Priesthood,https://www.churchofjesuschrist.org/study/general-conference/1973/04/magnifying-ones-calling-in-the-priesthood
186,1973,April,General,P,James E. Faust,Reaching the One,https://www.churchofjesuschrist.org/study/general-conference/1973/04/reaching-the-one
187,1973,April,General,P,Robert L. Backman,Youth’s Opportunity to Serve,https://www.churchofjesuschrist.org/study/general-conference/1973/04/youths-opportunity-to-serve
188,1973,April,General,P,Victor L. Brown,The Aaronic Priesthood MIA,https://www.churchofjesuschrist.org/study/general-conference/1973/04/the-aaronic-priesthood-mia
189,1973,April,Saturday,A,LeGrand Richards,He Has Sent His Messenger to Prepare the Way,https://www.churchofjesuschrist.org/study/general-conference/1973/04/he-has-sent-his-messenger-to-prepare-the-way
190,1973,April,Saturday,A,Rex D. Pinegar,Share the Unsearchable Riches of Christ,https://www.churchofjesuschrist.org/study/general-conference/1973/04/share-the-unsearchable-riches-of-christ
191,1973,April,Saturday,A,O. Leslie Stone,The Constant Exercise of Our Faith,https://www.churchofjesuschrist.org/study/general-conference/1973/04/the-constant-exercise-of-our-faith
192,1973,April,Saturday,A,Hartman Rector Jr.,Success—A Journey or a Destination?,https://www.churchofjesuschrist.org/study/general-conference/1973/04/success-a-journey-or-a-destination
193,1973,April,Saturday,A,David B. Haight,Power of Evil,https://www.churchofjesuschrist.org/study/general-conference/1973/04/power-of-evil
194,1973,April,Saturday,A,Boyd K. Packer,Behold Your Little Ones,https://www.churchofjesuschrist.org/study/general-conference/1973/04/behold-your-little-ones
195,1973,April,Saturday,M,Gordon B. Hinckley,The True Strength of the Church,https://www.churchofjesuschrist.org/study/general-conference/1973/04/the-true-strength-of-the-church
196,1973,April,Saturday,M,Henry D. Taylor,“And Always Remember Him”,https://www.churchofjesuschrist.org/study/general-conference/1973/04/and-always-remember-him
197,1973,April,Saturday,M,Loren C. Dunn,A Second Witness for Christ,https://www.churchofjesuschrist.org/study/general-conference/1973/04/a-second-witness-for-christ
198,1973,April,Saturday,M,Thomas S. Monson,Yellow Canaries with Gray on Their Wings,https://www.churchofjesuschrist.org/study/general-conference/1973/04/yellow-canaries-with-gray-on-their-wings
199,1973,April,Saturday,M,N. Eldon Tanner,“Thou Mayest Choose for Thyself”,https://www.churchofjesuschrist.org/study/general-conference/1973/04/thou-mayest-choose-for-thyself
200,1973,April,Friday,A,Ezra Taft Benson,"“Watchman, Warn the Wicked”",https://www.churchofjesuschrist.org/study/general-conference/1973/04/watchman-warn-the-wicked
201,1973,April,Friday,A,Vaughn J. Featherstone,"“Now Abideth Faith, Hope, and Charity”",https://www.churchofjesuschrist.org/study/general-conference/1973/04/now-abideth-faith-hope-and-charity
202,1973,April,Friday,A,John H. Vandenberg,The Agency of Man,https://www.churchofjesuschrist.org/study/general-conference/1973/04/the-agency-of-man
203,1973,April,Friday,A,Paul H. Dunn,The Worth of Souls Is Great!,https://www.churchofjesuschrist.org/study/general-conference/1973/04/the-worth-of-souls-is-great
204,1973,April,Friday,A,Bruce R. McConkie,Upon Judea’s Plains,https://www.churchofjesuschrist.org/study/general-conference/1973/04/upon-judeas-plains
205,1973,April,Friday,M,Marvin J. Ashton,In His Strength,https://www.churchofjesuschrist.org/study/general-conference/1973/04/in-his-strength
206,1973,April,Friday,M,Robert L. Simpson,"“Go, and Do Thou Likewise”",https://www.churchofjesuschrist.org/study/general-conference/1973/04/go-and-do-thou-likewise
207,1973,April,Friday,M,L. Tom Perry,Consider Your Ways,https://www.churchofjesuschrist.org/study/general-conference/1973/04/consider-your-ways
208,1973,April,Friday,M,A. Theodore Tuttle,What Is a Living Prophet?,https://www.churchofjesuschrist.org/study/general-conference/1973/04/what-is-a-living-prophet
209,1973,April,Friday,M,Harold B. Lee,Strengthen the Stakes of Zion,https://www.churchofjesuschrist.org/study/general-conference/1973/04/strengthen-the-stakes-of-zion
210,1973,October,Sunday,A,Harold B. Lee,Closing Remarks,https://www.churchofjesuschrist.org/study/general-conference/1973/10/closing-remarks
211,1973,October,Sunday,A,Gordon B. Hinckley,"“We Thank Thee, O God, for a Prophet”",https://www.churchofjesuschrist.org/study/general-conference/1973/10/we-thank-thee-o-god-for-a-prophet
212,1973,October,Sunday,A,James A. Cullimore,To Be in the World but Not of the World,https://www.churchofjesuschrist.org/study/general-conference/1973/10/to-be-in-the-world-but-not-of-the-world
213,1973,October,Sunday,A,Bernard P. Brockbank,God’s Way to Eternal Life,https://www.churchofjesuschrist.org/study/general-conference/1973/10/gods-way-to-eternal-life
214,1973,October,Sunday,A,Theodore M. Burton,The Need for Total Commitment,https://www.churchofjesuschrist.org/study/general-conference/1973/10/the-need-for-total-commitment
215,1973,October,Sunday,A,Spencer W. Kimball,"The Rewards, the Blessings, the Promises",https://www.churchofjesuschrist.org/study/general-conference/1973/10/the-rewards-the-blessings-the-promises
216,1973,October,Sunday,M,Mark E. Petersen,“What Will a Man Give?”,https://www.churchofjesuschrist.org/study/general-conference/1973/10/what-will-a-man-give
217,1973,October,Sunday,M,Victor L. Brown,Our Youth: Modern Sons of Helaman,https://www.churchofjesuschrist.org/study/general-conference/1973/10/our-youth-modern-sons-of-helaman
218,1973,October,Sunday,M,Hartman Rector Jr.,You Shall Receive the Spirit,https://www.churchofjesuschrist.org/study/general-conference/1973/10/you-shall-receive-the-spirit
219,1973,October,Sunday,M,Marvin J. Ashton,He Took Him by the Hand,https://www.churchofjesuschrist.org/study/general-conference/1973/10/he-took-him-by-the-hand
220,1973,October,Sunday,M,N. Eldon Tanner,No Greater Honor: The Woman’s Role,https://www.churchofjesuschrist.org/study/general-conference/1973/10/no-greater-honor-the-womans-role
221,1973,October,General,P,Harold B. Lee,President Harold B. Lee’s General Priesthood Address,https://www.churchofjesuschrist.org/study/general-conference/1973/10/president-harold-b-lees-general-priesthood-address
222,1973,October,General,P,N. Eldon Tanner,Obedience,https://www.churchofjesuschrist.org/study/general-conference/1973/10/obedience
223,1973,October,General,P,Marion G. Romney,Church Welfare—Some Fundamentals,https://www.churchofjesuschrist.org/study/general-conference/1973/10/church-welfare-some-fundamentals
224,1973,October,General,P,Robert L. Simpson,Our Fundamental Obligation: The Priesthood,https://www.churchofjesuschrist.org/study/general-conference/1973/10/our-fundamental-obligation-the-priesthood
225,1973,October,General,P,Vaughn J. Featherstone,“The Gospel of Jesus Christ Is the Golden Door”,https://www.churchofjesuschrist.org/study/general-conference/1973/10/the-gospel-of-jesus-christ-is-the-golden-door
226,1973,October,Saturday,A,Ezra Taft Benson,Prepare Ye,https://www.churchofjesuschrist.org/study/general-conference/1973/10/prepare-ye
227,1973,October,Saturday,A,A. Theodore Tuttle,The Role of Fathers,https://www.churchofjesuschrist.org/study/general-conference/1973/10/the-role-of-fathers
228,1973,October,Saturday,A,William H. Bennett,“Which Way to Shore?”,https://www.churchofjesuschrist.org/study/general-conference/1973/10/which-way-to-shore
229,1973,October,Saturday,A,Eldred G. Smith,Opposition in Order to Strengthen Us,https://www.churchofjesuschrist.org/study/general-conference/1973/10/opposition-in-order-to-strengthen-us
230,1973,October,Saturday,A,Sterling W. Sill,A Fortune to Share,https://www.churchofjesuschrist.org/study/general-conference/1973/10/a-fortune-to-share
231,1973,October,Saturday,A,LeGrand Richards,Revealed Truths of the Gospel,https://www.churchofjesuschrist.org/study/general-conference/1973/10/revealed-truths-of-the-gospel
232,1973,October,Saturday,M,Howard W. Hunter,Of the World or of the Kingdom?,https://www.churchofjesuschrist.org/study/general-conference/1973/10/of-the-world-or-of-the-kingdom
233,1973,October,Saturday,M,L. Tom Perry,“I Will Go and Do the Things Which the Lord Hath Commanded”,https://www.churchofjesuschrist.org/study/general-conference/1973/10/i-will-go-and-do-the-things-which-the-lord-hath-commanded
234,1973,October,Saturday,M,S. Dilworth Young,The Witnesses of Christ,https://www.churchofjesuschrist.org/study/general-conference/1973/10/the-witnesses-of-christ
235,1973,October,Saturday,M,Bruce R. McConkie,“Think on These Things”,https://www.churchofjesuschrist.org/study/general-conference/1973/10/think-on-these-things
236,1973,October,Saturday,M,Marion G. Romney,"Jesus Christ, Our Redeemer",https://www.churchofjesuschrist.org/study/general-conference/1973/10/jesus-christ-our-redeemer
237,1973,October,Friday,A,Delbert L. Stapley,The Path to Eternal Life,https://www.churchofjesuschrist.org/study/general-conference/1973/10/the-path-to-eternal-life
238,1973,October,Friday,A,David B. Haight,You Are Different,https://www.churchofjesuschrist.org/study/general-conference/1973/10/you-are-different
239,1973,October,Friday,A,O. Leslie Stone,Love and Forgive One Another,https://www.churchofjesuschrist.org/study/general-conference/1973/10/love-and-forgive-one-another
240,1973,October,Friday,A,Henry D. Taylor,Thou Shalt Love Thy Wife with All Thy Heart,https://www.churchofjesuschrist.org/study/general-conference/1973/10/thou-shalt-love-thy-wife-with-all-thy-heart
241,1973,October,Friday,A,ElRay L. Christiansen,There Is Need for Repentance,https://www.churchofjesuschrist.org/study/general-conference/1973/10/there-is-need-for-repentance
242,1973,October,Friday,A,Rex D. Pinegar,Become Rich toward God,https://www.churchofjesuschrist.org/study/general-conference/1973/10/become-rich-toward-god
243,1973,October,Friday,A,Thomas S. Monson,“Behold Thy Mother”,https://www.churchofjesuschrist.org/study/general-conference/1973/10/behold-thy-mother
244,1973,October,Friday,M,Boyd K. Packer,Inspiring Music—Worthy Thoughts,https://www.churchofjesuschrist.org/study/general-conference/1973/10/inspiring-music-worthy-thoughts
245,1973,October,Friday,M,James E. Faust,Happiness Is Having a Father Who Cares,https://www.churchofjesuschrist.org/study/general-conference/1973/10/happiness-is-having-a-father-who-cares
246,1973,October,Friday,M,Marion D. Hanks,Forgiveness: The Ultimate Form of Love,https://www.churchofjesuschrist.org/study/general-conference/1973/10/forgiveness-the-ultimate-form-of-love
247,1973,October,Friday,M,H. Burke Peterson,Adversity and Prayer,https://www.churchofjesuschrist.org/study/general-conference/1973/10/adversity-and-prayer
248,1973,October,Friday,M,Harold B. Lee,Understanding Who We Are Brings Self-Respect,https://www.churchofjesuschrist.org/study/general-conference/1973/10/understanding-who-we-are-brings-self-respect
249,1974,April,General,Wel,Spencer W. Kimball,"Address Given by President Spencer W. Kimball at the Welfare Services Meeting Saturday, April 6, 1974",https://www.churchofjesuschrist.org/study/general-conference/1974/04/welfare-services-kimball
250,1974,April,General,Wel,N. Eldon Tanner,"Address Given by President N. Eldon Tanner at the Welfare Services Meeting Saturday, April 6, 1974",https://www.churchofjesuschrist.org/study/general-conference/1974/04/welfare-services-tanner
251,1974,April,General,Wel,Marion G. Romney,"Address Given by President Marion G. Romney at the Welfare Services Meeting Saturday, April 6, 1974",https://www.churchofjesuschrist.org/study/general-conference/1974/04/welfare-services-romney
252,1974,April,Sunday,A,Spencer W. Kimball,The Cause Is Just and Worthy,https://www.churchofjesuschrist.org/study/general-conference/1974/04/the-cause-is-just-and-worthy
253,1974,April,Sunday,A,LeGrand Richards,Prophecy,https://www.churchofjesuschrist.org/study/general-conference/1974/04/prophecy
254,1974,April,Sunday,A,Bernard P. Brockbank,Hearken unto the Voice of God,https://www.churchofjesuschrist.org/study/general-conference/1974/04/hearken-unto-the-voice-of-god
255,1974,April,Sunday,A,Neal A. Maxwell,Response to a Call,https://www.churchofjesuschrist.org/study/general-conference/1974/04/response-to-a-call
256,1974,April,Sunday,A,Hartman Rector Jr.,The Strength of Testimony,https://www.churchofjesuschrist.org/study/general-conference/1974/04/the-strength-of-testimony
257,1974,April,Sunday,A,Henry D. Taylor,“I Will … Pour You Out a Blessing”,https://www.churchofjesuschrist.org/study/general-conference/1974/04/i-will-pour-you-out-a-blessing
258,1974,April,Sunday,A,Ezra Taft Benson,Missionary Work: A Major Responsibility,https://www.churchofjesuschrist.org/study/general-conference/1974/04/missionary-work-a-major-responsibility
259,1974,April,Sunday,M,Delbert L. Stapley,The Savior’s Ministry,https://www.churchofjesuschrist.org/study/general-conference/1974/04/the-saviors-ministry
260,1974,April,Sunday,M,J. Thomas Fyans,Commitment to Serve,https://www.churchofjesuschrist.org/study/general-conference/1974/04/commitment-to-serve
261,1974,April,Sunday,M,Eldred G. Smith,Three Days in the Tomb,https://www.churchofjesuschrist.org/study/general-conference/1974/04/three-days-in-the-tomb
262,1974,April,Sunday,M,L. Tom Perry,Build Your Shield of Faith,https://www.churchofjesuschrist.org/study/general-conference/1974/04/build-your-shield-of-faith
263,1974,April,Sunday,M,Boyd K. Packer,We Believe All That God Has Revealed,https://www.churchofjesuschrist.org/study/general-conference/1974/04/we-believe-all-that-god-has-revealed
264,1974,April,Sunday,M,Marion G. Romney,The Holy Ghost,https://www.churchofjesuschrist.org/study/general-conference/1974/04/the-holy-ghost
265,1974,April,General,P,Spencer W. Kimball,Planning for a Full and Abundant Life,https://www.churchofjesuschrist.org/study/general-conference/1974/04/planning-for-a-full-and-abundant-life
266,1974,April,General,P,N. Eldon Tanner,Chosen of the Lord,https://www.churchofjesuschrist.org/study/general-conference/1974/04/chosen-of-the-lord
267,1974,April,General,P,Marion G. Romney,Be Ye Clean That Bear the Vessels of the Lord,https://www.churchofjesuschrist.org/study/general-conference/1974/04/be-ye-clean-that-bear-the-vessels-of-the-lord
