,Title,URL,main_body_hrefs,scripture,book_name,chapter_and_verse,chapter,scripture_type,quote_id
1414,If You Could Hie to Kolob,/study/manual/hymns/if-you-could-hie-to-kolob?lang=eng,"moses/1.3-4,33-39?lang=eng#p3",Moses 1:35,Moses,"1:3-4,33-39",Moses 1,SEQUENCE,1414
1415,If You Could Hie to Kolob,/study/manual/hymns/if-you-could-hie-to-kolob?lang=eng,"moses/1.3-4,33-39?lang=eng#p3",Moses 1:36,Moses,"1:3-4,33-39",Moses 1,SEQUENCE,1415
1416,If You Could Hie to Kolob,/study/manual/hymns/if-you-could-hie-to-kolob?lang=eng,"moses/1.3-4,33-39?lang=eng#p3",Moses 1:37,Moses,"1:3-4,33-39",Moses 1,SEQUENCE,1416
1417,If You Could Hie to Kolob,/study/manual/hymns/if-you-could-hie-to-kolob?lang=eng,"moses/1.3-4,33-39?lang=eng#p3",Moses 1:38,Moses,"1:3-4,33-39",Moses 1,SEQUENCE,1417
1418,If You Could Hie to Kolob,/study/manual/hymns/if-you-could-hie-to-kolob?lang=eng,"moses/1.3-4,33-39?lang=eng#p3",Moses 1:39,Moses,"1:3-4,33-39",Moses 1,SEQUENCE,1418
1419,God Moves in a Mysterious Way,/study/manual/hymns/god-moves-in-a-mysterious-way?lang=eng,ps/107.23-31?lang=eng#p23,Psalm 107:23,Psalm,107:23-31,Psalm 107,SEQUENCE,1419
1420,God Moves in a Mysterious Way,/study/manual/hymns/god-moves-in-a-mysterious-way?lang=eng,ps/107.23-31?lang=eng#p23,Psalm 107:24,Psalm,107:23-31,Psalm 107,SEQUENCE,1420
1421,God Moves in a Mysterious Way,/study/manual/hymns/god-moves-in-a-mysterious-way?lang=eng,ps/107.23-31?lang=eng#p23,Psalm 107:25,Psalm,107:23-31,Psalm 107,SEQUENCE,1421
1422,God Moves in a Mysterious Way,/study/manual/hymns/god-moves-in-a-mysterious-way?lang=eng,ps/107.23-31?lang=eng#p23,Psalm 107:26,Psalm,107:23-31,Psalm 107,SEQUENCE,1422
1423,God Moves in a Mysterious Way,/study/manual/hymns/god-moves-in-a-mysterious-way?lang=eng,ps/107.23-31?lang=eng#p23,Psalm 107:27,Psalm,107:23-31,Psalm 107,SEQUENCE,1423
1424,God Moves in a Mysterious Way,/study/manual/hymns/god-moves-in-a-mysterious-way?lang=eng,ps/107.23-31?lang=eng#p23,Psalm 107:28,Psalm,107:23-31,Psalm 107,SEQUENCE,1424
1425,God Moves in a Mysterious Way,/study/manual/hymns/god-moves-in-a-mysterious-way?lang=eng,ps/107.23-31?lang=eng#p23,Psalm 107:29,Psalm,107:23-31,Psalm 107,SEQUENCE,1425
1426,God Moves in a Mysterious Way,/study/manual/hymns/god-moves-in-a-mysterious-way?lang=eng,ps/107.23-31?lang=eng#p23,Psalm 107:30,Psalm,107:23-31,Psalm 107,SEQUENCE,1426
1427,God Moves in a Mysterious Way,/study/manual/hymns/god-moves-in-a-mysterious-way?lang=eng,ps/107.23-31?lang=eng#p23,Psalm 107:31,Psalm,107:23-31,Psalm 107,SEQUENCE,1427
1428,"Oh, What Songs of the Heart",/study/manual/hymns/oh-what-songs-of-the-heart?lang=eng,"dc/76.58-66,70?lang=eng#p58",D&C 76:58,D&C,"76:58-66,70",D&C 76,SEQUENCE,1428
1429,"Oh, What Songs of the Heart",/study/manual/hymns/oh-what-songs-of-the-heart?lang=eng,"dc/76.58-66,70?lang=eng#p58",D&C 76:59,D&C,"76:58-66,70",D&C 76,SEQUENCE,1429
1430,"Oh, What Songs of the Heart",/study/manual/hymns/oh-what-songs-of-the-heart?lang=eng,"dc/76.58-66,70?lang=eng#p58",D&C 76:60,D&C,"76:58-66,70",D&C 76,SEQUENCE,1430
